station_name,latitude,longitude,total_bikes,station,distance,review_count,rating,popularity,price
Earnscliffe / Queen-Mary,45.481845071377414,-73.63037377595901,20,364,532.2019230769231,38.28125,7.475479684559917,0.8803205798233033,1.5192307692307692
Quai Yvon-Julien (Marie-Victorin / de Montarville),45.606718042243784,-73.45692034810781,20,365,585.4411764705883,3.6,7.608649370636371,0.8429594829268949,1.2352941176470589
Labadie / du Parc,45.5198946757576,-73.59682738780975,19,366,494.85074626865674,129.75,8.388768251470557,0.9366174685749431,1.6865671641791045
de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19,367,645.6521739130435,81.05263157894737,8.168446029386226,0.9305474667187196,1.7463768115942029
Parc Georges St-Pierre (Oxford / Upper Lachine),45.46887995929811,-73.60943913459778,19,368,606.2637362637363,54.208333333333336,7.832983956232328,0.8825736319379096,1.4175824175824177
Métro Monk (Allard / Beaulieu),45.451030919298056,-73.5939010977745,19,369,506.0625,8.914285714285715,7.882333162061271,0.849084091099219,1.3392857142857142
Sewell / Roy,45.51467743947122,-73.57659816741943,19,370,543.546875,409.9375,8.06112461212182,0.9527867708536665,1.828125
Plessis / Ontario,45.52359493664824,-73.56099039316177,19,371,659.504,122.25,8.054399069092366,0.9421734536585563,1.928
McKenna / Édouard-Montpetit,45.50116506773693,-73.62054750323296,19,372,627.7522123893805,55.861111111111114,7.558858928296673,0.8642012122564143,1.4867256637168142
de Gaspé / Beaubien,45.531957916826386,-73.60700100660324,19,373,580.2391304347826,84.20588235294117,8.326592966185508,0.9337045834021532,1.6956521739130435
du Parc-La Fontaine / Duluth,45.52451761488783,-73.57197672128677,19,374,652.7537313432836,388.07142857142856,8.283133807327816,0.9382386321030941,1.6194029850746268
Benny / Sherbrooke,45.4648769981855,-73.62659722566605,19,375,690.4526315789474,38.88461538461539,7.776059493944096,0.9096459663297377,1.368421052631579
Parc Henri-Julien (Legendre / Henri-Julien),45.54604066779937,-73.64660114049911,19,376,689.1724137931035,10.517241379310345,7.810275191923237,0.8548021819601441,1.4252873563218391
Boyer / St-Zotique,45.53848,-73.60556,19,377,593.3787878787879,76.07894736842105,8.339014953950182,0.9341806560733613,1.7045454545454546
de Melrose / Sherbrooke,45.46991202213883,-73.61735232174397,19,378,530.2454545454545,52.40625,7.73499808146276,0.9191051069335375,1.3818181818181818
Villeneuve / St-Urbain,45.520188,-73.590559,19,379,571.0993377483444,122.8529411764706,8.485993069235882,0.9389105128371964,1.6423841059602649
Notre-Dame / McGill,45.501023131616485,-73.55944812297821,19,380,544.6229508196722,426.03125,8.50479406458182,0.9583416296874662,1.9508196721311475
Gare LaSalle (Highlands),45.425612687757926,-73.65713578464238,19,381,538.875,2.0,8.631358699732239,0.9033064586179973,1.4166666666666667
de la Côte St-Antoine / Argyle,45.48624101696415,-73.59572768211365,19,382,687.3571428571429,70.0,7.7764021287943255,0.8887549511430572,1.3095238095238095
Poupart / Ontario,45.531836726498305,-73.55348825454712,19,383,682.5764705882353,19.96,7.758892980721139,0.8762095279458652,1.3764705882352941
Parc de Bullion (de Bullion / Prince-Arthur),45.515604257816335,-73.57213497161865,19,384,535.3308270676691,375.7027027027027,8.157555632719346,0.9539893924051662,1.849624060150376
Parc Chamberland (Dorais / de l'Église),45.502989,-73.689113,19,385,792.1486486486486,11.72,7.018643085862884,0.7716312412524245,1.5675675675675675
Hochelaga / Chapleau,45.53431661378577,-73.55970561504364,19,386,786.1862745098039,28.53125,7.877030324346459,0.8780224525250272,1.4901960784313726
Notre-Dame  / St-Martin,45.48830194643546,-73.56871783733366,19,387,633.074074074074,171.88888888888889,8.007811691920457,0.9470026749372836,1.9722222222222223
de Normanville / Villeray,45.547172039327485,-73.61815631389618,19,388,744.1958762886597,33.04,8.217706717174245,0.8790538733081684,1.4329896907216495
Bourget / St-Jacques,45.48067368593179,-73.58351558446884,19,389,591.3217391304348,194.14285714285714,8.06052795105035,0.9169882500487996,1.8434782608695652
Louis-Hébert / Bélanger,45.55158518908433,-73.59916493296623,19,390,610.42,26.233333333333334,8.026945533258564,0.8743535540411753,1.5
Clark / de Liège,45.5399716347916,-73.638114631176,19,391,609.3684210526316,21.653846153846153,8.006009712317612,0.8446471015907233,1.5263157894736843
Parc du Bois-Franc (de l'Équateur / des Andes),45.51317758246596,-73.71306091547012,19,392,513.04,5.05,7.560593945167968,0.8989426544053325,1.58
Berri / Rachel,45.52275023118295,-73.57724860310555,19,393,488.13286713286715,331.9310344827586,8.501573155329943,0.9419088450435087,1.6783216783216783
Marie-Anne / de la Roche,45.527550507601894,-73.5762870311737,19,394,560.8951048951049,338.5945945945946,8.318705751219326,0.9310492138671695,1.5314685314685315
Cartier / Masson,45.5380207402854,-73.58352363109587,19,395,634.75,54.275862068965516,7.949174119216786,0.9085594378293969,1.5625
Clark / Fleury,45.54758205939525,-73.66522908210754,19,396,466.4886363636364,7.793103448275862,7.91938101121196,0.8583296553070332,1.4659090909090908
de la Vérendrye / 75e avenue,45.42070552680549,-73.62966051438889,19,397,790.2247191011236,10.433333333333334,7.856264655574398,0.8256160910687985,1.4943820224719102
Clark / de l'Arcade,45.527371996141,-73.60398352146149,19,398,646.2097902097902,142.28571428571428,8.389824523840815,0.9349912963324442,1.7412587412587412
de la Côte-Ste-Catherine / Decelles,45.50094101588506,-73.62563699483871,19,399,512.7735849056604,52.89655172413793,7.529305787238303,0.8522781170225441,1.4622641509433962
Bassin olympique (Chemin du Chenal le Moyne),45.5169025120042,-73.52724552154541,19,400,808.735632183908,8.833333333333334,7.134403913881825,0.8540467462331409,1.3103448275862069
Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,19,401,574.1494252873563,21.0,7.756093552515073,0.8772273458115543,1.528735632183908
de Bleury / de Maisonneuve,45.507096455662456,-73.56844156980515,19,402,536.7222222222222,230.12121212121212,7.956705302550939,0.9628674014931607,1.5952380952380953
Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),45.551584,-73.561916,19,403,819.2765957446809,35.16,7.8595858530560445,0.8779224639095639,1.3297872340425532
Dixie / 54e avenue,45.44338026469991,-73.71789157390594,19,404,634.4117647058823,11.666666666666666,7.002809106065915,0.9172228789949071,1.7647058823529411
Métro de la Concorde (Léo-Lacombe),45.5604898518365,-73.7091851234436,19,405,703.4,1.8235294117647058,7.024693678609372,0.702700090213188,1.3454545454545455
Parc de Montréal-Est (Notre-Dame / David),45.61316323215739,-73.50989364087582,19,406,373.8,,8.009992242436377,0.8999216669919969,1.0
Wellington / 3e avenue,45.45734622161475,-73.56757521629333,19,407,415.2549019607843,31.8125,7.794712845023899,0.8734924879839994,1.4803921568627452
Parc de l'Hôtel-de-Ville (Ste-Julie / Laurendeau),45.63068604376728,-73.4948467835784,19,408,629.6842105263158,1.0,8.266767436960716,0.8278753032964823,1.131578947368421
Stationnement incitatif de Montarville (de Montarville),45.6011635681891,-73.44999354332685,19,409,447.0740740740741,4.428571428571429,7.081597207277095,0.8938147501463986,1.3333333333333333
du Parc / François-Foucault,45.605785392139126,-73.66273999214172,19,410,666.05,3.5,8.23210077193685,0.849938452636569,1.3
Louis-Hémon / Rosemont,45.544500877623655,-73.58810484409332,19,411,561.7899159663865,30.4,8.124180529140913,0.8901515278900941,1.5126050420168067
de Maisonneuve / Mansfield (nord),45.502386079583346,-73.57333794236183,19,412,470.4029850746269,300.56410256410254,8.171678351878155,0.9655998070620627,1.828358208955224
Garnier / Villeray,45.54948004519436,-73.61605471489383,19,413,614.4025974025974,13.4,8.205517762631066,0.8452055655865703,1.2857142857142858
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,19,414,499.22429906542055,10.444444444444445,7.903143191015736,0.8810502207461162,1.6542056074766356
Métro Cartier,45.56007440937141,-73.68125259876251,19,415,539.8571428571429,3.3636363636363638,7.47117951515886,0.8442832872448869,1.2857142857142858
Cartier / St-Joseph,45.53582823686429,-73.57869029045105,19,416,571.3414634146342,80.38095238095238,8.15199918730286,0.911618991813728,1.6666666666666667
Terminus Newman (Airlie / Lafleur),45.425059666150744,-73.64959917962551,19,417,719.0952380952381,5.62962962962963,7.147959515156908,0.9047533335502203,1.507936507936508
Parc LaSalle (10e avenue / Victoria),45.43805550384184,-73.67273926734924,19,418,558.2596153846154,11.125,7.821663285164575,0.8341737560243365,1.3653846153846154
de la Montagne / Sherbrooke,45.500015468871446,-73.57938900589943,19,419,486.5514705882353,287.35897435897436,8.115146431373532,0.9632179209990924,1.9264705882352942
Duchesneau / de Marseille,45.60962627826218,-73.52273898082785,19,420,735.9347826086956,3.8333333333333335,7.3541625528071695,0.872827328598822,1.315217391304348
Chabot / Mont-Royal,45.53413436610844,-73.57352435588837,19,421,560.704347826087,179.66666666666666,8.18811804380558,0.9206733740234143,1.617391304347826
Bloomfield / Ball,45.52995941738481,-73.6329460144043,19,422,617.3012048192771,46.473684210526315,7.744210739399487,0.8830233334959985,1.3734939759036144
Parc Laurier (Laurier / Dubuc),45.533610547532355,-73.47374618053436,19,423,743.8421052631579,2.966666666666667,7.460982856172093,0.8659969793089987,1.368421052631579
Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,19,424,617.9069767441861,414.4166666666667,8.38643320648485,0.9625680108051609,1.945736434108527
Joseph-Manseau / René-Lévesque,45.491686521008035,-73.57676714658737,19,425,677.8741258741259,336.780487804878,8.126538081797584,0.9639750163621957,1.8881118881118881
Logan / Fullum,45.52836601591233,-73.55117082595825,19,426,666.9484536082474,51.48,7.5937782172984525,0.8797100001084435,1.6288659793814433
de Mortagne / Jean-Neveu,45.56923752103412,-73.44949901103973,19,427,347.75,4.884615384615385,7.3423350429005945,0.8476081643737959,1.71875
Parc du Pélican (2e avenue / St-Joseph),45.54458083116821,-73.5717111825943,19,428,640.1504424778761,26.266666666666666,7.932837494952641,0.8643898193594209,1.4513274336283186
de Mortagne / de Montarville,45.59147977279279,-73.43605846166611,19,429,377.1,5.035714285714286,7.4318918236947695,0.8691651924203067,1.5625
St-Charles / Grant,45.539824,-73.508752,19,430,344.55454545454546,10.5625,7.834435674501741,0.8558298505483065,1.7272727272727273
St-Hubert / Laurier,45.52893724049854,-73.58786880970001,19,431,700.8444444444444,179.59259259259258,8.300447413840434,0.9311623148328887,1.5629629629629629
Georges-Vanier / Notre-Dame,45.485047979822774,-73.5719633102417,19,432,595.875,198.85185185185185,8.162643559441609,0.9425838172357845,1.9166666666666667
de Gaspé / Marmier,45.529668174024685,-73.60166944563389,19,433,679.3111111111111,139.21212121212122,8.3624436974198,0.9371272712832938,1.6888888888888889
du Parc-La Fontaine / Roy,45.5232203879173,-73.56916093829568,19,434,723.0775862068965,442.8,8.16151723376721,0.9404977472849229,1.6810344827586208
Grand Boulevard / Sherbrooke,45.46670033299904,-73.62355081379064,19,435,579.8837209302326,44.6,7.777711625978186,0.9033462296361956,1.3837209302325582
de Soissons / de Darlington,45.50689914049937,-73.623526096344,19,436,822.8961038961039,39.19230769230769,7.6473539290093555,0.8930534969170179,1.4155844155844155
de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19,437,600.9246575342465,467.1111111111111,8.281677550851807,0.9499837879083634,1.8082191780821917
8e avenue / Dandurand,45.550113551561694,-73.5772217810154,19,438,473.95652173913044,14.15625,7.700891010103899,0.8778485944559028,1.4086956521739131
de Bordeaux / Sherbrooke,45.529914321737415,-73.56302618980408,19,439,785.7272727272727,77.27777777777777,7.9324582241494985,0.9039435311671855,1.3116883116883118
d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,19,440,618.3636363636364,34.903225806451616,7.795313911326702,0.8910658017824802,1.5363636363636364
41e avenue / Rosemont,45.57178977666956,-73.56431499123573,19,441,502.48837209302326,4.235294117647059,7.730968127952532,0.8121350643403054,1.5348837209302326
Pierre-de-Coubertin / Langelier,45.580314546424674,-73.5353136062622,19,442,658.7764705882353,6.108108108108108,7.2121897617300155,0.8392814931843321,1.5529411764705883
Métro Langelier (Langelier / Sherbrooke),45.58284663189181,-73.54247644543648,19,443,508.46534653465346,6.852941176470588,7.343687520928144,0.8610680809658167,1.5247524752475248
du Parc-Lafontaine / Rachel,45.52551168509886,-73.57424452900887,19,444,552.0294117647059,370.0689655172414,8.308051071301874,0.9354060903639624,1.6029411764705883
Métro Cadillac (Cadillac / Sherbrooke),45.57683333463968,-73.54647415224463,19,445,491.03225806451616,8.9,7.159927064451221,0.8717174339812052,1.6129032258064515
Parc de Beauséjour (Gouin / Henri-d'Arles),45.526765,-73.730423,19,446,800.7857142857143,8.35,7.646191436106727,0.8906575523374977,1.3214285714285714
Ontario / Viau,45.5594818,-73.535496,19,447,742.125,15.272727272727273,8.213777365858542,0.8940224604878714,1.5208333333333333
Hamel / Sauvé,45.56099656248322,-73.65141034126282,19,448,573.8484848484849,7.7,7.984491156967932,0.8752043721551288,1.4141414141414141
Métro Joliette  (Joliette / Hochelaga),45.54690718297082,-73.5515570640564,19,449,653.4166666666666,41.476190476190474,7.4678460391286565,0.8834447334244258,1.46875
Parc St-Laurent (Salk / Thomas-Chapais),45.6062348,-73.6287838,19,450,687.25,4.375,7.552369725736831,0.8651457144716174,1.5394736842105263
Dorion / Rachel,45.531597868052245,-73.56829941272736,19,451,765.7327586206897,201.53333333333333,8.18104061616326,0.9173253682662321,1.6206896551724137
Ste-Claire / Pierre-Tétreault,45.60191332161639,-73.52441847324371,19,452,552.9885057471264,4.730769230769231,7.630213343879849,0.8809209837985555,1.3333333333333333
Métro de l'Église (Ross / de l'Église),45.462846046287325,-73.56592163443565,19,453,390.1470588235294,32.45454545454545,7.972121799919305,0.8819103432042347,1.4705882352941178
de l'Église / de Verdun,45.46300108733155,-73.57156895217486,19,454,470.2352941176471,32.8235294117647,7.9216430015976105,0.8793084826696111,1.4411764705882353
Gauthier / de Lorimier,45.53166363055749,-73.56536373496056,19,455,746.170731707317,68.55555555555556,8.238407210287606,0.8918710417479992,1.475609756097561
Turgeon / Notre-Dame,45.47888852807208,-73.58198940753937,19,456,500.07894736842104,174.77777777777777,8.086070557824492,0.894565876114256,1.8421052631578947
Industriel / Louis-J.-Lafortune,45.58190955549507,-73.45529912039638,19,457,742.55,4.5,7.961246121218188,0.8906483334959985,1.45
Jeanne-Mance / Fairmount,45.52098373159662,-73.59728068113326,19,458,466.76296296296294,183.67857142857142,8.41155521077495,0.936509626186467,1.6074074074074074
Mayfield / St-Martin O,45.553017541248565,-73.75822663307189,19,459,544.743119266055,21.666666666666668,7.98969673895904,0.8756918230284989,1.4770642201834863
8e avenue / Notre-Dame Lachine,45.43498715540587,-73.67079868912697,19,460,496.0980392156863,10.65625,7.792334035424799,0.8279736233581433,1.392156862745098
Parc nature de l'Île-de-la-Visitation (Gouin / de Bruchési),45.57833184623925,-73.65595400333405,19,461,728.5625,4.451612903225806,7.124371444450006,0.7764583066247726,1.40625
Logan / de Champlain,45.5231943285584,-73.55584256350994,19,462,516.8196721311475,130.08333333333334,7.6860765161981215,0.927191292570122,1.7868852459016393
Beurling / Godin,45.44791581215845,-73.58381867408752,19,463,835.4807692307693,9.411764705882353,7.825905741052072,0.8591574763670841,1.3653846153846154
Jeanne-Mance / St-Martin O,45.557421482389636,-73.7480603903532,19,464,487.8211382113821,30.162790697674417,7.450192894382703,0.8706495940879992,1.7398373983739837
Parc Chopin (Dumouchel / Tessier),45.570726609302966,-73.7370860205192,19,465,637.4677419354839,21.88888888888889,7.401849696973068,0.9186005815088361,1.532258064516129
Parc Loyola (Doherty / Somerled),45.45964243432704,-73.6445640027523,19,466,730.5520833333334,27.045454545454547,7.85284161755988,0.8781523288740812,1.2708333333333333
Ateliers municipaux de St-Laurent (Cavendish / Poirier),45.506175841460966,-73.71118605136871,19,467,862.2131147540983,3.2916666666666665,6.812606503297237,0.7952494272154987,1.4098360655737705
du Mont-Royal / Augustin-Frigon,45.54355786336148,-73.56780052185059,19,468,703.7787610619469,29.606060606060606,7.77317491907551,0.8674958542357993,1.4690265486725664
Parc de la Louisiane (31e avenue / de Bellechasse),45.566640259267785,-73.57159584760666,19,469,732.7425742574258,12.916666666666666,7.799711942154966,0.8639765386867672,1.4653465346534653
Parc Courbertin (Valéry / Perrier),45.5839877335556,-73.60809333622456,19,470,646.8245614035088,4.714285714285714,7.775708586279787,0.8696421279087636,1.1754385964912282
Henri-Julien / de Bellechasse,45.5315079142152,-73.60308364033699,19,471,639.3382352941177,125.46875,8.264547938939714,0.9335552564603072,1.6838235294117647
3e avenue / Holt,45.54800352985515,-73.58138993382454,19,472,665.75,19.757575757575758,7.908600899317695,0.8851304217455417,1.5258620689655173
27e avenue / Rosemont,45.563709940264175,-73.57139468193054,19,473,725.7051282051282,15.76923076923077,7.806324125006257,0.8540656732833827,1.3974358974358974
Graham / Wicksteed,45.51693654712809,-73.64048302173615,19,474,619.609756097561,16.181818181818183,7.834733371616274,0.8895222779621316,1.6097560975609757
Métro Radisson (Sherbrooke / des Groseilliers),45.58917500418707,-73.53965610265732,19,475,384.76237623762376,4.766666666666667,7.27037621174316,0.8319311430244556,1.4356435643564356
Bélanger / des Galeries d'Anjou,45.59722114932571,-73.56279015541077,19,476,458.67857142857144,8.564102564102564,7.000579591264273,0.8641469484484497,1.5446428571428572
la Fontaine / Alexandre-de-Sève,45.52330366033427,-73.55799973011017,18,477,581.2992125984252,122.25,7.850628821762636,0.9427433333924843,1.8188976377952757
Lamarre / Lavallée,45.53374770433337,-73.48599582910538,18,478,512.4666666666667,2.787878787878788,7.787384817734606,0.8380692122868348,1.3555555555555556
Logan / d'Iberville,45.53061161207863,-73.54911457747221,18,479,722.9264705882352,15.833333333333334,7.641449485829329,0.9049242804287261,1.5147058823529411
Letourneux / Ste-Catherine,45.55078357889704,-73.53409996037954,18,480,566.5050505050505,28.0,8.142281556307523,0.8792800246294106,1.595959595959596
Cartier / Rosemont,45.54124722370603,-73.59104454517365,18,481,678.0825688073395,43.0,8.192220498319195,0.9134868313560486,1.5871559633027523
Ste-Catherine / Bishop,45.49658063218649,-73.5762146115303,18,482,349.20588235294116,285.6136363636364,8.038933139038503,0.964131086998956,1.875
de Gaspé / Jarry,45.540780049797995,-73.63040059804916,18,483,501.51063829787233,35.391304347826086,7.982219732140072,0.8614632368375641,1.553191489361702
Parc St-Laurent (Dutrisac),45.52591381815231,-73.68911147117615,18,484,665.4117647058823,13.88888888888889,7.453122575761368,0.8899510418699981,1.588235294117647
La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,18,485,569.710843373494,64.4375,7.709235792872735,0.9102460608426645,1.2530120481927711
Métro Plamondon (de Kent / Victoria),45.494686752797904,-73.63871866467889,18,486,621.156626506024,48.13636363636363,7.7277581836320275,0.8951797269146217,1.4819277108433735
Hélène-Baillargeon / St-Denis,45.52974,-73.59527,18,487,706.5416666666666,142.27272727272728,8.300423071392913,0.9315634354073467,1.525
Hutchison / Van Horne,45.52497706918177,-73.6106863617897,18,488,635.4740740740741,115.97435897435898,8.300439193213384,0.9293539757384996,1.7703703703703704
de Bullion / du Mont-Royal,45.52141314643908,-73.58498811721802,18,489,550.0666666666667,342.6969696969697,8.564999482829093,0.9396599715377775,1.5733333333333333
Brittany / Ainsley,45.52588991809354,-73.65003436803818,18,490,618.0526315789474,10.961538461538462,7.422189716113563,0.8532424001561586,1.513157894736842
Laforest / Dudemaine,45.539806548176045,-73.6872661113739,18,491,681.0,2.9,8.112218487098996,0.8296123119643858,1.3333333333333333
Parc Labelle (LaSalle / Henri-Duhamel),45.47256100297732,-73.56998920440674,18,492,773.3424657534247,48.13333333333333,8.014470281770341,0.9121386495655158,1.356164383561644
Guizot / St-Laurent,45.53968044327973,-73.63450437784195,18,493,614.9126213592233,32.03703703703704,7.9305151905291575,0.8544756532542693,1.5922330097087378
Parc Delorme (Malouin / Laferté),45.5904902,-73.5902694,18,494,771.1279069767442,18.03448275862069,7.3796022009617275,0.8684149124519283,1.5232558139534884
Harvard / de Monkland,45.474565185029945,-73.62403571605682,18,495,464.1875,50.0,7.66303851796739,0.9105043163811268,1.4017857142857142
Métro Jolicoeur (de Sève / Drake),45.45608545783109,-73.58193710446358,18,496,801.9615384615385,16.22222222222222,7.902628516751201,0.8590257814024985,1.3846153846153846
Alton-Goldbloom / Notre-Dame,45.54502601340392,-73.73787671327591,18,497,739.8965517241379,9.424242424242424,7.66429149029278,0.841765494031998,1.4137931034482758
Montcalm / de Maisonneuve,45.519131967116216,-73.55788965214742,18,498,416.42335766423355,99.80555555555556,8.115728907765364,0.9424513861965934,1.832116788321168
Chambord / St-Joseph,45.53206384071709,-73.58226299285889,18,499,637.4846153846154,245.2258064516129,8.25134555711049,0.9351840067668683,1.6
Parc Stoney-Point (St-Joseph / 47e avenue),45.43656827071224,-73.70836973190308,18,500,463.5,2.0,8.298328161624251,0.6473686667967987,1.1666666666666667
Clark / Evans,45.51093100153487,-73.56748484529817,18,501,512.4173913043478,234.6086956521739,8.140390157577551,0.9569420471615646,1.6695652173913043
de St-Vallier / St-Zotique,45.536434338630336,-73.60783427975548,18,502,519.6785714285714,80.48780487804878,8.266999002598963,0.9339352525844035,1.6785714285714286
Bibliothèque du Vieux-St-Laurent (de l'Église / Filiatrault),45.512843286755896,-73.67612421512604,18,503,424.8809523809524,34.36666666666667,7.769843886250634,0.8465465124601471,1.5
5e avenue / Rosemont,45.54990048023633,-73.58308374881744,18,504,686.4471544715448,17.86842105263158,7.8697989915167295,0.8910939020105407,1.5121951219512195
Pierre-de-Coubertin / Aird,45.55903106539297,-73.54830354452133,18,505,692.0618556701031,41.36,7.916028814235185,0.9145137326005616,1.3608247422680413
Jacques-Casault / Christophe-Colomb,45.55195050985087,-73.63022357225418,18,506,745.4032258064516,13.130434782608695,7.882590294055222,0.8885459650492618,1.3709677419354838
de Grenoble / de Cassis,45.57889719514108,-73.70492711663245,18,507,534.3389830508474,7.953488372093023,7.396912335271572,0.8113690510659987,1.6271186440677967
St-Joseph Lachine / 21e avenue,45.43352120253739,-73.68354320526123,18,508,493.31067961165047,14.071428571428571,7.83493291375758,0.8775553334634655,1.3689320388349515
Masson / Molson,45.54434593245247,-73.57697686180472,18,509,657.9074074074074,28.384615384615383,7.877846852716282,0.8808082521198041,1.5092592592592593
Alexandre-DeSève / Ste-Catherine,45.5211613236904,-73.55358481407166,18,510,460.736,106.46428571428571,7.756321416480242,0.9447515808029687,1.8
René-Lévesque / Panet,45.51862424058306,-73.55219006538391,18,511,583.9603174603175,107.44827586206897,7.979641564215586,0.9398180928539375,1.7936507936507937
Parc Chenier (de l'Aréna / Chenier),45.60248649638568,-73.5432904958725,18,512,849.14,2.076923076923077,7.189320550374454,0.861313243401512,1.38
Plessis / Logan,45.5218942750191,-73.55725058932876,18,513,579.1804511278195,111.6875,8.028532843018183,0.943283844939247,1.849624060150376
Gare du Ruisseau (Dutrisac / Henri-Bourassa),45.52814371649508,-73.69254536926746,18,514,681.7,12.4,7.003747090913642,0.8354412502439977,1.6
Drolet / Gounod,45.54095134225734,-73.62637460231781,18,515,560.530612244898,43.851851851851855,8.025225774107026,0.8875305399839993,1.5816326530612246
Garnier / St-Joseph,45.5330129192707,-73.58128666877745,18,516,591.910569105691,225.38235294117646,8.051874676768183,0.9329955992692133,1.7154471544715446
Parc Nicolas-Tillemont (des Érables / Villeray),45.55463653358596,-73.61255215771962,18,517,747.0759493670886,10.576923076923077,7.9075383129699,0.8628145193621527,1.3291139240506329
Lacombe / Victoria,45.49048314001669,-73.62913727760315,18,518,751.6857142857143,68.0,7.5050571807512325,0.8528078667447458,1.5142857142857142
Collège Édouard-Montpetit (de Gentilly / de Normandie),45.53722603812578,-73.49506705999374,18,519,645.7792207792207,1.5862068965517242,7.606607013872425,0.8255895653871288,1.4025974025974026
de Maisonneuve / Wood,45.48819793805841,-73.58807051185067,18,520,549.8241758241758,183.78947368421052,7.568678723908588,0.9169953287163936,1.4725274725274726
d'Orléans / Masson,45.557192,-73.569847,18,521,676.4722222222222,21.34375,7.830110110198353,0.8741692984168405,1.3240740740740742
St-Antoine / St-François-Xavier,45.50460620417374,-73.55926036834717,18,522,486.35,438.6363636363636,8.504290438385759,0.9540058812971027,1.8416666666666666
Smith / Peel,45.49276061084002,-73.55641052126883,18,523,648.6640625,280.3,8.102290696971215,0.9411798296009085,1.8984375
Parc Ernest-Rouleau (Gouin),45.63131269772338,-73.61631497740746,18,524,412.7142857142857,,8.009992242436377,0.8999216669919969,1.0
Drolet / St-Zotique,45.53488214147823,-73.60941231250763,18,525,483.15384615384613,86.90243902439025,8.279054967579404,0.9345351961358426,1.7132867132867133
Métro de la Savane (Décarie / de Sorel),45.500251758943925,-73.66171056035454,18,526,691.8378378378378,60.08108108108108,7.405831178454549,0.861973536145945,1.5765765765765767
Boyer / St-Joseph,45.52937645940547,-73.5842552036047,18,527,656.5227272727273,321.0,8.19667885635059,0.9341601389159997,1.5
de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266,18,528,537.8829787234042,13.657142857142857,7.723491639288065,0.888334064470174,1.6382978723404256
Parc Ludger-Duvernay (St-André / St-Hubert),45.53147464147482,-73.59242051839828,18,529,757.3451327433628,122.0,8.295197328533934,0.931825989613833,1.4778761061946903
Hutchison / Prince-Arthur,45.50975858607626,-73.57610732316971,18,530,706.6307692307693,194.66666666666666,7.895883481586854,0.9589735284345525,1.6615384615384616
Gagne / LaSalle,45.422451407155854,-73.601194024086,18,531,855.6862745098039,7.619047619047619,7.184127567856922,0.9088556112954649,1.4313725490196079
Francis / Fleury,45.56387237463668,-73.6555677652359,18,532,407.4752475247525,7.466666666666667,8.0097669940836,0.8630458921791534,1.4356435643564356
de Castelnau / Lajeunesse,45.54043190217008,-73.61650675535202,18,533,609.7328244274809,58.829268292682926,8.348173556519194,0.9199518704318217,1.549618320610687
St-Hubert / René-Levesque,45.514369201445305,-73.55648696422577,18,534,701.2436974789916,226.1818181818182,8.266091198372195,0.9529826938703249,1.7899159663865547
Fabre / St-Zotique,45.543653916207866,-73.60126135876271,18,535,660.5631067961165,43.59090909090909,8.119365321061453,0.9125751852574808,1.5533980582524272
Parc St-Sacrement (des Seigneurs / St-Sacrement),45.70234934325735,-73.63957804443088,18,536,580.6883116883117,2.9565217391304346,6.8770340202067395,0.8868337501313833,1.4025974025974026
Parc Maisonneuve (Viau / Sherbrooke),45.56493679334249,-73.5555911064148,18,537,684.7530864197531,38.18181818181818,7.645691194484243,0.8922242244239973,1.308641975308642
Quai de la navette fluviale,45.51366626207095,-73.53842496871948,18,538,711.921052631579,17.823529411764707,7.715135225594955,0.9006984923268546,1.5
Parc Plage,45.50263299287665,-73.52748987080304,18,539,430.56,8.153846153846153,6.477705424246975,0.9241079169106644,1.76
des Récollets / Martial,45.59089190991344,-73.64061713218689,18,540,668.6860465116279,3.870967741935484,6.963040105407121,0.82970272745018,1.441860465116279
de Bordeaux / St-Zotique,45.546534315701145,-73.59866335988045,18,541,644.4444444444445,33.92857142857143,8.053984704343492,0.8955305399839992,1.5757575757575757
de Bellechasse / de Lanaudière,45.539306918976,-73.59521873295307,18,542,681.9174311926605,50.58620689655172,8.260645872372622,0.9274622708861996,1.614678899082569
des Érables / Rachel,45.533313304815366,-73.56671154499054,18,543,721.9529411764706,53.72222222222222,8.078983820819502,0.8971317164907456,1.4941176470588236
des Érables / Dandurand,45.541331760976774,-73.58387768268585,18,544,678.940594059406,72.65,7.926234124619819,0.8979673457633572,1.5445544554455446
Frontenac / Ste-Catherine,45.53006276144042,-73.54559183120728,18,545,709.0147058823529,11.041666666666666,7.530376084485404,0.9099135986549075,1.3823529411764706
des Écores / Beaubien,45.547536449579944,-73.59267264604568,18,546,484.48387096774195,30.0,8.150124520141317,0.9028766936585796,1.6451612903225807
